# git tag version 2.5.1 |  motus version 2.5.1 | map_tax 2.5.1 | gene database: nr2.5.1 | calc_mgc 2.5.1 -y insert.scaled_counts -l 75 | calc_motu 2.5.1 -k mOTU -C no_CAMI -g 3 | taxonomy: ref_mOTU_2.5.1 meta_mOTU_2.5.1
# call: python motus profile -s /mnt/data5/sunzheng/2B_RAD/pipeline/simulated_data/RE_three/three.fq -o three_motus.txt -t 10
#consensus_taxonomy	unnamed sample
Corynebacterium sp. [ref_mOTU_v25_01614]	0.0000000000
Pasteurella multocida [ref_mOTU_v25_01615]	0.0000000000
Clostridium botulinum/sporogenes [ref_mOTU_v25_01616]	0.0000000000
Clostridium tepidum [ref_mOTU_v25_01617]	0.0000000000
Clostridium sp. L74 [ref_mOTU_v25_01618]	0.0000000000
Rhodopseudomonas palustris [ref_mOTU_v25_01619]	0.0000000000
Rhodopseudomonas palustris [ref_mOTU_v25_01620]	0.0000000000
Pectobacterium atrosepticum/carotovorum [ref_mOTU_v25_01621]	0.0000000000
Pectobacterium parmentieri/wasabiae [ref_mOTU_v25_01622]	0.0000000000
Pectobacterium betavasculorum [ref_mOTU_v25_01623]	0.0000000000
Pectobacterium carotovorum [ref_mOTU_v25_01624]	0.0000000000
Pectobacterium carotovorum [ref_mOTU_v25_01625]	0.0000000000
Pectobacterium carotovorum [ref_mOTU_v25_01626]	0.0000000000
Methylocystaceae sp. [ref_mOTU_v25_01627]	0.0000000000
Methylosinus sp. PW1 [ref_mOTU_v25_01628]	0.0000000000
Methylosinus sp. LW4 [ref_mOTU_v25_01629]	0.0000000000
Bacillus sp. CHD6a [ref_mOTU_v25_01630]	0.0000000000
Bacillus sp. m3-13 [ref_mOTU_v25_01631]	0.0000000000
Bacillus horikoshii [ref_mOTU_v25_01632]	0.0000000000
Bacillus horikoshii [ref_mOTU_v25_01633]	0.0000000000
Bacillus sp. LL01 [ref_mOTU_v25_01634]	0.0000000000
Asinibacterium sp. [ref_mOTU_v25_01635]	0.0000000000
Hydrobacter penzbergensis [ref_mOTU_v25_01636]	0.0000000000
Rhodanobacter sp. [ref_mOTU_v25_01637]	0.0000000000
Rhodanobacter denitrificans [ref_mOTU_v25_01638]	0.0000000000
Rhodanobacter thiooxydans [ref_mOTU_v25_01639]	0.0000000000
Rhodanobacter sp. OR444 [ref_mOTU_v25_01640]	0.0000000000
Rhodanobacter sp. Soil772 [ref_mOTU_v25_01641]	0.0000000000
Pantoea latae/septica [ref_mOTU_v25_01642]	0.0000000000
Type-B symbiont of Plautia stali [ref_mOTU_v25_01643]	0.0000000000
Enterobacter ludwigii [ref_mOTU_v25_01644]	0.0000000000
Pantoea rodasii/vagans [ref_mOTU_v25_01645]	0.0000000000
Enterobacterales sp. [ref_mOTU_v25_01646]	0.0000000000
Pantoea rwandensis [ref_mOTU_v25_01647]	0.0000000000
Pantoea rodasii [ref_mOTU_v25_01648]	0.0000000000
Pantoea sp. [ref_mOTU_v25_01649]	0.0000000000
Pantoea cypripedii [ref_mOTU_v25_01650]	0.0000000000
Pantoea eucrina [ref_mOTU_v25_01651]	0.0000000000
Pantoea dispersa [ref_mOTU_v25_01652]	0.0000000000
Pantoea wallisii [ref_mOTU_v25_01653]	0.0000000000
Acetobacter persici [ref_mOTU_v25_01654]	0.0000000000
Acetobacter cerevisiae/malorum [ref_mOTU_v25_01655]	0.0000000000
Pseudomonas sp. [ref_mOTU_v25_01656]	0.0000000000
Bacteroides faecis/thetaiotaomicron [ref_mOTU_v25_01657]	0.0000000000
Enterococcus moraviensis [ref_mOTU_v25_01658]	0.0000000000
Enterococcus rotai [ref_mOTU_v25_01659]	0.0000000000
Enterococcus caccae [ref_mOTU_v25_01660]	0.0000000000
Enterococcus sp. 7F3_DIV0205 [ref_mOTU_v25_01661]	0.0000000000
Enterococcus silesiacus [ref_mOTU_v25_01662]	0.0000000000
Enterococcus termitis [ref_mOTU_v25_01663]	0.0000000000
Enterococcus haemoperoxidus [ref_mOTU_v25_01664]	0.0000000000
Enterococcus plantarum [ref_mOTU_v25_01665]	0.0000000000
Enterococcus ureasiticus [ref_mOTU_v25_01666]	0.0000000000
Enterococcus ureilyticus [ref_mOTU_v25_01667]	0.0000000000
Enterococcus quebecensis [ref_mOTU_v25_01668]	0.0000000000
Enterococcus sp. 4G2_DIV0659 [ref_mOTU_v25_01669]	0.0000000000
Pontibacter lucknowensis [ref_mOTU_v25_01670]	0.0000000000
Pseudorhodobacter antarcticus [ref_mOTU_v25_01671]	0.0000000000
Arthrobacter sp. Soil736 [ref_mOTU_v25_01672]	0.0000000000
Arthrobacter sp. KBS0703 [ref_mOTU_v25_01673]	0.0000000000
Arthrobacter globiformis [ref_mOTU_v25_01674]	0.0000000000
Arthrobacter sp. QXT-31 [ref_mOTU_v25_01675]	0.0000000000
Mycolicibacterium thermoresistibile [ref_mOTU_v25_01676]	0.0000000000
Buchnera aphidicola [ref_mOTU_v25_01677]	0.0000000000
Staphylococcus schleiferi [ref_mOTU_v25_01678]	0.0000000000
Parabacteroides goldsteinii [ref_mOTU_v25_01679]	0.0000000000
Parabacteroides gordonii [ref_mOTU_v25_01680]	0.0000000000
Parabacteroides timonensis [ref_mOTU_v25_01681]	0.0000000000
Bacteroides nordii [ref_mOTU_v25_01682]	0.0000000000
Coprococcus sp. [ref_mOTU_v25_01683]	0.0000000000
Paenibacillus chitinolyticus [ref_mOTU_v25_01684]	0.0000000000
Corynebacterium sp. [ref_mOTU_v25_01685]	0.0000000000
Corynebacterium vitaeruminis [ref_mOTU_v25_01686]	0.0000000000
Blastochloris viridis [ref_mOTU_v25_01687]	0.0000000000
Bradyrhizobium sp. [ref_mOTU_v25_01688]	0.0000000000
Bradyrhizobium elkanii [ref_mOTU_v25_01689]	0.0000000000
Bradyrhizobium erythrophlei [ref_mOTU_v25_01690]	0.0000000000
Bradyrhizobium embrapense [ref_mOTU_v25_01691]	0.0000000000
Bradyrhizobium pachyrhizi/elkanii [ref_mOTU_v25_01692]	0.0000000000
Bradyrhizobium viridifuturi/tropiciagri [ref_mOTU_v25_01693]	0.0000000000
Bradyrhizobium mercantei [ref_mOTU_v25_01694]	0.0000000000
Bradyrhizobium sp. DFCI-1 [ref_mOTU_v25_01695]	0.0000000000
Bradyrhizobium sp. th.b2 [ref_mOTU_v25_01696]	0.0000000000
Bradyrhizobium sp. BR 10303 [ref_mOTU_v25_01697]	0.0000000000
Leucobacter chromiiresistens [ref_mOTU_v25_01698]	0.0000000000
Legionella pneumophila [ref_mOTU_v25_01699]	0.0000000000
Legionella pneumophila [ref_mOTU_v25_01700]	0.0000000000
Legionella pneumophila [ref_mOTU_v25_01701]	0.0000000000
Sphingomonas sp. [ref_mOTU_v25_01702]	0.0000000000
Sphingomonas pituitosa [ref_mOTU_v25_01703]	0.0000000000
Sphingomonas sp. NFR04 [ref_mOTU_v25_01704]	0.0000000000
Sphingomonas elodea [ref_mOTU_v25_01705]	0.0000000000
Sphingomonas azotifigens [ref_mOTU_v25_01706]	0.0000000000
Sphingomonas sp. TDK1 [ref_mOTU_v25_01707]	0.0000000000
Borrelia mayonii [ref_mOTU_v25_01708]	0.0000000000
Borreliella burgdorferi [ref_mOTU_v25_01709]	0.0000000000
Borreliella bissettii [ref_mOTU_v25_01710]	0.0000000000
Borreliella garinii/bavariensis [ref_mOTU_v25_01711]	0.0000000000
Borreliella afzelii [ref_mOTU_v25_01712]	0.0000000000
Borreliella spielmanii [ref_mOTU_v25_01713]	0.0000000000
Borreliella valaisiana [ref_mOTU_v25_01714]	0.0000000000
Borreliella japonica [ref_mOTU_v25_01715]	0.0000000000
Prevotella pleuritidis [ref_mOTU_v25_01716]	0.0000000000
Phaeospirillum fulvum [ref_mOTU_v25_01717]	0.0000000000
Phaeospirillum fulvum [ref_mOTU_v25_01718]	0.0000000000
Phaeospirillum molischianum [ref_mOTU_v25_01719]	0.0000000000
Lonsdalea iberica/quercina [ref_mOTU_v25_01720]	0.0000000000
Lonsdalea populi [ref_mOTU_v25_01721]	0.0000000000
Lonsdalea britannica [ref_mOTU_v25_01722]	0.0000000000
Pelagibacterium halotolerans [ref_mOTU_v25_01723]	0.0000000000
Persicobacter sp. [ref_mOTU_v25_01724]	0.0000000000
Xanthomonas fragariae [ref_mOTU_v25_01725]	0.0000000000
Xanthomonas campestris [ref_mOTU_v25_01726]	0.0000000000
Xanthomonas campestris/arboricola [ref_mOTU_v25_01727]	0.0000000000
Xanthomonas hortorum/gardneri [ref_mOTU_v25_01728]	0.0000000000
Xanthomonas sp. Leaf131 [ref_mOTU_v25_01729]	0.0000000000
Xanthomonas vesicatoria [ref_mOTU_v25_01730]	0.0000000000
Xanthomonas sp. Leaf148 [ref_mOTU_v25_01731]	0.0000000000
Xanthomonas campestris/vasicola [ref_mOTU_v25_01732]	0.0000000000
Xanthomonas oryzae [ref_mOTU_v25_01733]	0.0000000000
Xanthomonas phaseoli [ref_mOTU_v25_01734]	0.0000000000
Xanthomonas sp. [ref_mOTU_v25_01735]	0.0000000000
Xanthomonas axonopodis [ref_mOTU_v25_01736]	0.0000000000
Xanthomonas bromi [ref_mOTU_v25_01737]	0.0000000000
Xanthomonas cassavae [ref_mOTU_v25_01738]	0.0000000000
Xanthomonas floridensis [ref_mOTU_v25_01739]	0.0000000000
Xanthomonas cannabis [ref_mOTU_v25_01740]	0.0000000000
Xanthomonas nasturtii [ref_mOTU_v25_01741]	0.0000000000
Flavobacterium frigoris [ref_mOTU_v25_01742]	0.0000000000
Flavobacterium degerlachei [ref_mOTU_v25_01743]	0.0000000000
Exiguobacterium antarcticum [ref_mOTU_v25_01744]	0.0000000000
Exiguobacterium undae [ref_mOTU_v25_01745]	0.0000000000
Exiguobacterium sibiricum [ref_mOTU_v25_01746]	0.0000000000
Exiguobacterium oxidotolerans [ref_mOTU_v25_01747]	0.0000000000
Carnobacterium maltaromaticum [ref_mOTU_v25_01748]	0.0000000000
Aliivibrio fischeri [ref_mOTU_v25_01749]	0.0000000000
Aliivibrio salmonicida/logei [ref_mOTU_v25_01750]	0.0000000000
Aliivibrio sp. [ref_mOTU_v25_01751]	0.0000000000
Aliivibrio wodanis [ref_mOTU_v25_01752]	0.0000000000
Aliivibrio wodanis [ref_mOTU_v25_01753]	0.0000000000
Novosphingobium mathurense [ref_mOTU_v25_01754]	0.0000000000
Novosphingobium pentaromativorans [ref_mOTU_v25_01755]	0.0000000000
Dickeya sp. [ref_mOTU_v25_01756]	0.0000000000
Dickeya dianthicola [ref_mOTU_v25_01757]	0.0000000000
Dickeya solani/dadantii [ref_mOTU_v25_01758]	0.0000000000
Dickeya chrysanthemi [ref_mOTU_v25_01759]	0.0000000000
Dickeya zeae [ref_mOTU_v25_01760]	0.0000000000
Dickeya sp. NCPPB 569 [ref_mOTU_v25_01761]	0.0000000000
Gordonia jacobaea/sputi [ref_mOTU_v25_01762]	0.0000000000
Gordonia otitidis [ref_mOTU_v25_01763]	0.0000000000
Gordonia aichiensis [ref_mOTU_v25_01764]	0.0000000000
Amycolatopsis rubida/orientalis [ref_mOTU_v25_01765]	0.0000000000
Amycolatopsis benzoatilytica [ref_mOTU_v25_01766]	0.0000000000
Amycolatopsis jejuensis [ref_mOTU_v25_01767]	0.0000000000
Amycolatopsis mediterranei [ref_mOTU_v25_01768]	0.0000000000
Amycolatopsis vancoresmycina/tolypomycina [ref_mOTU_v25_01769]	0.0000000000
Amycolatopsis rifamycinica [ref_mOTU_v25_01770]	0.0000000000
Amycolatopsis balhimycina [ref_mOTU_v25_01771]	0.0000000000
Amycolatopsis pretoriensis [ref_mOTU_v25_01772]	0.0000000000
Amycolatopsis australiensis [ref_mOTU_v25_01773]	0.0000000000
Actinopolyspora halophila [ref_mOTU_v25_01774]	0.0000000000
Actinopolyspora saharensis [ref_mOTU_v25_01775]	0.0000000000
[Clostridium] ultunense [ref_mOTU_v25_01776]	0.0000000000
Thermicanus aegyptius [ref_mOTU_v25_01777]	0.0000000000
Thermacetogenium phaeum [ref_mOTU_v25_01778]	0.0000000000
Acinetobacter ursingii [ref_mOTU_v25_01779]	0.0000000000
Acinetobacter variabilis [ref_mOTU_v25_01780]	0.0000000000
Acinetobacter schindleri [ref_mOTU_v25_01781]	0.0000000000
Acinetobacter sp. HR7 [ref_mOTU_v25_01782]	0.0000000000
Stenotrophomonas maltophilia [ref_mOTU_v25_01783]	0.0000000000
Stenotrophomonas maltophilia [ref_mOTU_v25_01784]	0.0000000000
Stenotrophomonas maltophilia [ref_mOTU_v25_01785]	0.0000000000
Stenotrophomonas sp. [ref_mOTU_v25_01786]	0.0000000000
Stenotrophomonas maltophilia [ref_mOTU_v25_01787]	0.0000000000
Stenotrophomonas maltophilia [ref_mOTU_v25_01788]	0.0000000000
Sphingomonas sp. [ref_mOTU_v25_01789]	0.0000000000
Sphingomonas sp. RIT328 [ref_mOTU_v25_01790]	0.0000000000
Sphingomonas taxi [ref_mOTU_v25_01791]	0.0000000000
Desulfitobacterium dehalogenans [ref_mOTU_v25_01792]	0.0000000000
Desulfitobacterium hafniense [ref_mOTU_v25_01793]	0.0000000000
Desulfitobacterium chlororespirans [ref_mOTU_v25_01794]	0.0000000000
Melissococcus plutonius [ref_mOTU_v25_01795]	0.0000000000
Taylorella equigenitalis [ref_mOTU_v25_01796]	0.0000000000
Chlorobium limicola [ref_mOTU_v25_01797]	0.0000000000
Chlorobium limicola [ref_mOTU_v25_01798]	0.0000000000
Campylobacter fetus [ref_mOTU_v25_01799]	0.0000000000
Campylobacter fetus [ref_mOTU_v25_01800]	0.0000000000
Campylobacter coli/jejuni [ref_mOTU_v25_01801]	0.0000000000
Campylobacter coli [ref_mOTU_v25_01802]	0.0000000000
Campylobacter coli/jejuni [ref_mOTU_v25_01804]	0.0000000000
Campylobacter jejuni [ref_mOTU_v25_01805]	0.0000000000
Hungateiclostridium thermocellum [ref_mOTU_v25_01806]	0.0000000000
Alcanivorax xenomutans/dieselolei [ref_mOTU_v25_01807]	0.0000000000
Alcanivorax dieselolei [ref_mOTU_v25_01808]	0.0000000000
Bartonella bovis [ref_mOTU_v25_01809]	0.0000000000
Bartonella bovis [ref_mOTU_v25_01810]	0.0000000000
Bartonella schoenbuchensis/melophagi [ref_mOTU_v25_01811]	0.0000000000
Bartonella sp. WD12.1 [ref_mOTU_v25_01812]	0.0000000000
Bartonella sp. WD16.2 [ref_mOTU_v25_01813]	0.0000000000
Bartonella vinsonii [ref_mOTU_v25_01814]	0.0000000000
Bartonella vinsonii [ref_mOTU_v25_01815]	0.0000000000
Thermoanaerobacterium saccharolyticum/aotearoense [ref_mOTU_v25_01816]	0.0000000000
Thermoanaerobacterium sp. PSU-2 [ref_mOTU_v25_01817]	0.0000000000
Thermoanaerobacterium xylanolyticum [ref_mOTU_v25_01818]	0.0000000000
Bartonella birtlesii [ref_mOTU_v25_01819]	0.0000000000
Bartonella doshiae [ref_mOTU_v25_01820]	0.0000000000
Bartonella elizabethae [ref_mOTU_v25_01821]	0.0000000000
Bartonella tribocorum [ref_mOTU_v25_01822]	0.0000000000
Bartonella queenslandensis [ref_mOTU_v25_01823]	0.0000000000
Bartonella rattimassiliensis [ref_mOTU_v25_01824]	0.0000000000
Bartonella tamiae [ref_mOTU_v25_01825]	0.0000000000
Bartonella taylorii [ref_mOTU_v25_01826]	0.0000000000
Bartonella sp. DB5-6 [ref_mOTU_v25_01827]	0.0000000000
Bartonella washoeensis [ref_mOTU_v25_01828]	0.0000000000
Fluoribacter dumoffii [ref_mOTU_v25_01829]	0.0000000000
[Clostridium] sphenoides/guttoideum [ref_mOTU_v25_01830]	0.0000000000
[Clostridium] celerecrescens [ref_mOTU_v25_01831]	0.0000000000
Clostridium sp. NkU-1 [ref_mOTU_v25_01832]	0.0000000000
[Clostridium] indolis/methoxybenzovorans [ref_mOTU_v25_01833]	0.0000000000
[Clostridium] saccharolyticum [ref_mOTU_v25_01834]	0.0000000000
Haemophilus paraphrohaemolyticus [ref_mOTU_v25_01835]	0.0000000000
Haemophilus parahaemolyticus [ref_mOTU_v25_01836]	0.0000000000
Fusobacterium necrophorum [ref_mOTU_v25_01837]	0.0000000000
Pasteurellaceae sp. [ref_mOTU_v25_01838]	0.0000000000
Lachnoanaerobaculum saburreum [ref_mOTU_v25_01839]	0.0000000000
Prevotella veroralis [ref_mOTU_v25_01840]	0.0000000000
Prevotella sp. oral taxon 306 [ref_mOTU_v25_01841]	0.0000000000
Peptoniphilus timonensis/phoceensis [ref_mOTU_v25_01842]	0.0000000000
Pantoea ananatis/stewartii [ref_mOTU_v25_01843]	0.0000000000
Pantoea allii [ref_mOTU_v25_01844]	0.0000000000
Pantoea ananatis [ref_mOTU_v25_01845]	0.0000000000
Pantoea brenneri/conspicua [ref_mOTU_v25_01846]	0.0000000000
Pantoea anthophila [ref_mOTU_v25_01847]	0.0000000000
Pantoea sp. [ref_mOTU_v25_01848]	0.0000000000
Natronorubrum tibetense [ref_mOTU_v25_01849]	0.0000000000
Natronorubrum texcoconense [ref_mOTU_v25_01850]	0.0000000000
Treponema pallidum/paraluiscuniculi [ref_mOTU_v25_01851]	0.0000000000
Glutamicibacter mysorens [ref_mOTU_v25_01852]	0.0000000000
Glutamicibacter arilaitensis [ref_mOTU_v25_01853]	0.0000000000
Arthrobacter sp. NIO-1057 [ref_mOTU_v25_01854]	0.0000000000
Arthrobacter sp. [ref_mOTU_v25_01855]	0.0000000000
Glutamicibacter halophytocola [ref_mOTU_v25_01856]	0.0000000000
Candidatus Pelagibacter ubique [ref_mOTU_v25_01857]	0.0000000000
Candidatus Pelagibacter ubique [ref_mOTU_v25_01858]	0.0000000000
Pseudonocardia sp. [ref_mOTU_v25_01859]	0.0000000000
Streptococcus agalactiae [ref_mOTU_v25_01860]	0.0000000000
Pseudoalteromonas sp. [ref_mOTU_v25_01861]	0.0000000000
Pseudoalteromonas telluritireducens/agarivorans [ref_mOTU_v25_01862]	0.0000000000
Pseudoalteromonas sp. H103 [ref_mOTU_v25_01863]	0.0000000000
Pseudoalteromonas translucida/haloplanktis [ref_mOTU_v25_01864]	0.0000000000
Pseudoalteromonas marina [ref_mOTU_v25_01865]	0.0000000000
Pseudoalteromonas sp. [ref_mOTU_v25_01866]	0.0000000000
Pseudoalteromonas sp. TB64 [ref_mOTU_v25_01867]	0.0000000000
Pseudoalteromonas aliena [ref_mOTU_v25_01868]	0.0000000000
Pseudoalteromonas neustonica/porphyrae [ref_mOTU_v25_01869]	0.0000000000
Pseudoalteromonas mariniglutinosa/haloplanktis [ref_mOTU_v25_01870]	0.0000000000
Pseudoalteromonas prydzensis [ref_mOTU_v25_01871]	0.0000000000
Pseudoalteromonas sp. H105 [ref_mOTU_v25_01872]	0.0000000000
Clavibacter michiganensis [ref_mOTU_v25_01873]	0.0000000000
Clavibacter michiganensis [ref_mOTU_v25_01874]	0.0000000000
Clavibacter michiganensis [ref_mOTU_v25_01875]	0.0000000000
Lactobacillus psittaci [ref_mOTU_v25_01876]	0.0000000000
Lactobacillus jensenii [ref_mOTU_v25_01877]	0.0000000000
Lactobacillus jensenii [ref_mOTU_v25_01878]	0.0000000000
Limnohabitans sp. Rim11 [ref_mOTU_v25_01879]	0.0000000000
Limnohabitans sp. 103DPR2 [ref_mOTU_v25_01880]	0.0000000000
Limnohabitans sp. Rim47 [ref_mOTU_v25_01881]	0.0000000000
Streptomyces ahygroscopicus/albulus [ref_mOTU_v25_01882]	0.0000000000
Streptomyces yunnanensis/noursei [ref_mOTU_v25_01883]	0.0000000000
Streptomyces sp. MspMP-M5 [ref_mOTU_v25_01884]	0.0000000000
Streptomyces sp. CT34 [ref_mOTU_v25_01885]	0.0000000000
Streptomyces sp. NRRL F-4489 [ref_mOTU_v25_01886]	0.0000000000
Streptomyces lydicus/chattanoogensis [ref_mOTU_v25_01887]	0.0000000000
Streptomyces gilvosporeus/natalensis [ref_mOTU_v25_01888]	0.0000000000
Streptomyces auratus [ref_mOTU_v25_01889]	0.0000000000
Streptomyces platensis [ref_mOTU_v25_01890]	0.0000000000
Streptomyces decoyicus [ref_mOTU_v25_01891]	0.0000000000
Streptomyces sp. [ref_mOTU_v25_01892]	0.0000000000
Streptomyces lydicus [ref_mOTU_v25_01893]	0.0000000000
Streptomyces sp. NBRC 110611 [ref_mOTU_v25_01894]	0.0000000000
Streptomyces catenulae [ref_mOTU_v25_01895]	0.0000000000
Streptomyces celluloflavus [ref_mOTU_v25_01896]	0.0000000000
Streptomycetaceae sp. [ref_mOTU_v25_01897]	0.0000000000
Streptomyces monomycini [ref_mOTU_v25_01898]	0.0000000000
Streptomyces ochraceiscleroticus/violens [ref_mOTU_v25_01899]	0.0000000000
Streptomyces sclerotialus [ref_mOTU_v25_01900]	0.0000000000
Streptomyces niger [ref_mOTU_v25_01901]	0.0000000000
Arthrobacter sp. [ref_mOTU_v25_01902]	0.0000000000
Arthrobacter sp. MA-N2 [ref_mOTU_v25_01903]	0.0000000000
Paracoccus aminovorans [ref_mOTU_v25_01904]	0.0000000000
Paracoccus aminovorans [ref_mOTU_v25_01905]	0.0000000000
Methylotenera sp. [ref_mOTU_v25_01906]	0.0000000000
Gluconobacter japonicus/frateurii [ref_mOTU_v25_01907]	0.0000000000
Gluconobacter sp. [ref_mOTU_v25_01908]	0.0000000000
Gluconobacter japonicus [ref_mOTU_v25_01909]	0.0000000000
Isoptericola variabilis [ref_mOTU_v25_01910]	0.0000000000
Actinobacteria sp. [ref_mOTU_v25_01911]	0.0000000000
Actinomyces sp. ICM39 [ref_mOTU_v25_01912]	0.0000000000
Actinomyces sp. [ref_mOTU_v25_01913]	0.0000000000
Actinomyces sp. ICM47 [ref_mOTU_v25_01914]	0.0000000000
Actinomyces bouchesdurhonensis [ref_mOTU_v25_01915]	0.0000000000
Clostridium jeddahense [ref_mOTU_v25_01916]	0.0000000000
[Clostridium] sporosphaeroides [ref_mOTU_v25_01917]	0.0000000000
Mycobacterium heckeshornense [ref_mOTU_v25_01918]	0.0000000000
Mycobacterium xenopi [ref_mOTU_v25_01919]	0.0000000000
Synechococcus sp. [ref_mOTU_v25_01920]	0.0000000000
Synechococcus sp. CC9605 [ref_mOTU_v25_01921]	0.0000000000
Synechococcus sp. KORDI-52 [ref_mOTU_v25_01922]	0.0000000000
Flavobacterium enshiense [ref_mOTU_v25_01923]	0.0000000000
Leuconostoc mesenteroides/suionicum [ref_mOTU_v25_01924]	0.0000000000
Leuconostoc citreum [ref_mOTU_v25_01925]	0.0000000000
Agreia sp. [ref_mOTU_v25_01926]	0.0000000000
Agreia bicolorata [ref_mOTU_v25_01927]	0.0000000000
Agreia sp. [ref_mOTU_v25_01928]	0.0000000000
Agreia pratensis [ref_mOTU_v25_01929]	0.0000000000
Brenneria goodwinii [ref_mOTU_v25_01930]	0.0000000000
Brenneria sp. EniD312 [ref_mOTU_v25_01931]	0.0000000000
Pseudomonas xanthomarina [ref_mOTU_v25_01932]	0.0000000000
Pseudomonas stutzeri [ref_mOTU_v25_01933]	0.0000000000
Tistrella mobilis [ref_mOTU_v25_01934]	0.0000000000
Mycoplasma agalactiae [ref_mOTU_v25_01935]	0.0000000000
Mycoplasma agalactiae [ref_mOTU_v25_01936]	0.0000000000
Corynebacterium casei [ref_mOTU_v25_01937]	0.0000000000
Veillonella parvula [ref_mOTU_v25_01938]	0.0000000000
Veillonella rogosae [ref_mOTU_v25_01939]	0.0000000000
Veillonella dispar [ref_mOTU_v25_01940]	0.0000000000
Veillonella atypica [ref_mOTU_v25_01941]	0.0000000000
Veillonella tobetsuensis [ref_mOTU_v25_01942]	0.0000000000
Nocardia salmonicida [ref_mOTU_v25_01943]	0.0000000000
Nocardia alba [ref_mOTU_v25_01944]	0.0000000000
Actinobacteria sp. [ref_mOTU_v25_01945]	0.0000000000
Nocardia sp. [ref_mOTU_v25_01946]	0.0000000000
Nocardia salmonicida [ref_mOTU_v25_01947]	0.0000000000
Rhodoferax antarcticus [ref_mOTU_v25_01948]	0.0000000000
Acidaminococcus intestini [ref_mOTU_v25_01949]	0.0000000000
Atopobium minutum [ref_mOTU_v25_01950]	0.0000000000
Jonquetella anthropi [ref_mOTU_v25_01951]	0.0000000000
Prevotella buccalis [ref_mOTU_v25_01952]	0.0000000000
Prevotella buccalis [ref_mOTU_v25_01953]	0.0000000000
Propionimicrobium lymphophilum [ref_mOTU_v25_01954]	0.0000000000
Peptoniphilus duerdenii [ref_mOTU_v25_01955]	0.0000000000
Olegusella massiliensis [ref_mOTU_v25_01956]	0.0000000000
Atopobium sp. oral taxon 810 [ref_mOTU_v25_01957]	0.0000000000
Slackia exigua [ref_mOTU_v25_01958]	0.0000000000
Flavobacterium antarcticum [ref_mOTU_v25_01959]	0.0000000000
Flavobacterium tegetincola [ref_mOTU_v25_01960]	0.0000000000
Glycomyces tenuis [ref_mOTU_v25_01961]	0.0000000000
Glycomyces arizonensis [ref_mOTU_v25_01962]	0.0000000000
Acidipropionibacterium acidipropionici [ref_mOTU_v25_01963]	0.0000000000
Sphingomonas echinoides [ref_mOTU_v25_01964]	0.0000000000
Sphingomonas sp. Ant H11 [ref_mOTU_v25_01965]	0.0000000000
Sphingomonas sp. [ref_mOTU_v25_01966]	0.0000000000
Hyphomicrobium sp. [ref_mOTU_v25_01967]	0.0000000000
Methylophilus sp. [ref_mOTU_v25_01968]	0.0000000000
Mycoplasma pneumoniae [ref_mOTU_v25_01969]	0.0000000000
Alcanivorax borkumensis [ref_mOTU_v25_01970]	0.0000000000
Alcanivorax sp. [ref_mOTU_v25_01971]	0.0000000000
Alcanivorax jadensis [ref_mOTU_v25_01972]	0.0000000000
Flavobacterium anhuiense/johnsoniae [ref_mOTU_v25_01973]	0.0000000000
Flavobacterium phragmitis [ref_mOTU_v25_01974]	0.0000000000
Flavobacterium sp. Root935 [ref_mOTU_v25_01975]	0.0000000000
Flavobacterium denitrificans [ref_mOTU_v25_01976]	0.0000000000
Flavobacterium sp. Fl [ref_mOTU_v25_01977]	0.0000000000
Flavobacterium johnsoniae [ref_mOTU_v25_01978]	0.0000000000
Flavobacterium defluvii [ref_mOTU_v25_01979]	0.0000000000
Flavobacterium sp. Root901 [ref_mOTU_v25_01980]	0.0000000000
Flavobacterium chungangense [ref_mOTU_v25_01981]	0.0000000000
Flavobacterium sp. LM4 [ref_mOTU_v25_01982]	0.0000000000
Flavobacterium spartansii [ref_mOTU_v25_01983]	0.0000000000
Flavobacterium chilense [ref_mOTU_v25_01984]	0.0000000000
Flavobacterium sp. [ref_mOTU_v25_01985]	0.0000000000
Flavobacterium sp. Root186 [ref_mOTU_v25_01986]	0.0000000000
Flavobacterium johnsoniae [ref_mOTU_v25_01987]	0.0000000000
Flavobacterium pectinovorum [ref_mOTU_v25_01988]	0.0000000000
Flavobacterium aquidurense [ref_mOTU_v25_01989]	0.0000000000
Flavobacterium sp. Root420 [ref_mOTU_v25_01990]	0.0000000000
Flavobacterium saccharophilum [ref_mOTU_v25_01991]	0.0000000000
Flavobacterium aquidurense [ref_mOTU_v25_01992]	0.0000000000
Flavobacterium piscis [ref_mOTU_v25_01993]	0.0000000000
Flavobacterium frigidimaris [ref_mOTU_v25_01994]	0.0000000000
Flavobacteriaceae bacterium CRH [ref_mOTU_v25_01995]	0.0000000000
Flavobacterium hibernum [ref_mOTU_v25_01996]	0.0000000000
Flavobacterium sp. KJJ [ref_mOTU_v25_01997]	0.0000000000
